date,open,high,low,close,volume,rsi,Signal
2024-09-09T11:15:00+05:30,779.7,780.45,773.05,775.8,2691397,18.34,Buy
2024-09-09T12:15:00+05:30,775.55,777.2,772.1,773.3,2164111,17.21,Buy
2024-09-09T13:15:00+05:30,773.15,780.45,771.0,779.1,3295564,28.27,Buy
2024-09-09T14:15:00+05:30,779.2,788.2,779.1,783.65,4311065,35.54,Hold
2024-09-09T15:15:00+05:30,783.7,786.0,783.0,785.7,1257381,38.57,Hold
2024-09-10T09:15:00+05:30,787.7,788.8,777.5,779.55,3128856,33.49,Hold
2024-09-10T10:15:00+05:30,779.75,782.15,778.6,780.25,1246929,34.55,Hold
2024-09-10T11:15:00+05:30,780.0,784.35,778.8,784.1,1193554,40.17,Hold
2024-09-10T12:15:00+05:30,784.15,784.8,782.5,783.25,1106852,39.37,Hold
2024-09-10T13:15:00+05:30,783.2,786.2,783.0,784.35,1509864,41.01,Hold
2024-09-10T14:15:00+05:30,784.3,785.0,779.95,782.45,3459261,39.04,Hold
2024-09-10T15:15:00+05:30,782.45,783.2,782.0,782.5,1142420,39.12,Hold
2024-09-11T09:15:00+05:30,780.2,787.3,776.3,785.55,3489363,44.12,Hold
2024-09-11T10:15:00+05:30,785.55,788.0,784.05,786.2,1405238,45.15,Hold
2024-09-11T11:15:00+05:30,786.2,786.35,781.5,782.45,1286470,40.5,Hold
2024-09-11T12:15:00+05:30,782.45,783.75,781.5,782.25,1189911,40.26,Hold
2024-09-11T13:15:00+05:30,782.3,782.3,773.35,773.8,3051604,31.76,Hold
2024-09-11T14:15:00+05:30,773.75,774.4,765.4,768.5,7711298,27.8,Buy
2024-09-11T15:15:00+05:30,768.7,771.85,768.0,771.0,1853026,32.1,Hold
2024-09-12T09:15:00+05:30,774.9,779.45,772.75,775.25,2290325,38.78,Hold
2024-09-12T10:15:00+05:30,775.3,777.45,774.0,776.6,909336,40.78,Hold
2024-09-12T11:15:00+05:30,776.4,777.2,772.85,777.0,1948568,41.39,Hold
2024-09-12T12:15:00+05:30,777.0,778.15,775.0,775.9,2336544,40.16,Hold
2024-09-12T13:15:00+05:30,776.05,781.65,775.65,780.35,3163540,46.99,Hold
2024-09-12T14:15:00+05:30,780.3,789.9,779.85,789.35,5383638,57.54,Hold
2024-09-12T15:15:00+05:30,789.25,789.45,785.7,786.5,1505545,53.88,Hold
2024-09-13T09:15:00+05:30,790.25,791.9,785.1,788.15,2074924,55.64,Hold
2024-09-13T10:15:00+05:30,788.15,789.0,786.0,788.9,885481,56.45,Hold
2024-09-13T11:15:00+05:30,788.95,789.0,786.0,788.15,1104723,55.36,Hold
2024-09-13T12:15:00+05:30,788.15,795.0,787.0,794.8,2465905,62.32,Hold
2024-09-13T13:15:00+05:30,794.85,794.9,791.4,793.4,1636861,60.19,Hold
2024-09-13T14:15:00+05:30,793.45,793.5,788.05,791.3,3087297,57.05,Hold
2024-09-13T15:15:00+05:30,791.3,791.4,789.25,789.7,1592992,54.7,Hold
2024-09-16T09:15:00+05:30,790.9,795.0,790.0,791.0,2155197,56.27,Hold
2024-09-16T10:15:00+05:30,791.0,791.35,787.0,788.25,980810,52.15,Hold
2024-09-16T11:15:00+05:30,788.25,789.1,785.25,786.5,1063450,49.65,Hold
2024-09-16T12:15:00+05:30,786.45,789.9,785.75,789.45,713323,53.68,Hold
2024-09-16T13:15:00+05:30,789.45,789.85,786.35,786.85,1008936,49.89,Hold
2024-09-16T14:15:00+05:30,786.9,787.45,784.4,785.65,2595685,48.2,Hold
2024-09-16T15:15:00+05:30,785.7,786.6,785.0,786.55,977942,49.58,Hold
2024-09-17T09:15:00+05:30,785.95,787.5,781.6,781.9,1959400,43.19,Hold
2024-09-17T10:15:00+05:30,781.95,786.45,780.55,783.2,1011823,45.31,Hold
2024-09-17T11:15:00+05:30,783.2,786.0,782.5,783.3,923066,45.48,Hold
2024-09-17T12:15:00+05:30,783.3,785.95,783.0,785.1,899222,48.56,Hold
2024-09-17T13:15:00+05:30,785.1,785.8,784.1,784.95,1194643,48.31,Hold
2024-09-17T14:15:00+05:30,785.0,785.85,782.25,782.5,3523823,44.38,Hold
2024-09-17T15:15:00+05:30,782.45,783.5,782.05,782.75,1088176,44.87,Hold
2024-09-18T09:15:00+05:30,783.5,788.85,782.0,786.6,1714896,51.94,Hold
2024-09-18T10:15:00+05:30,786.8,793.3,786.2,792.9,5646271,60.8,Hold
2024-09-18T11:15:00+05:30,792.9,794.75,791.35,792.8,2484508,60.61,Hold
2024-09-18T12:15:00+05:30,792.6,793.7,790.1,792.0,1462396,59.01,Hold
2024-09-18T13:15:00+05:30,791.9,794.55,790.55,791.6,2561440,58.19,Hold
2024-09-18T14:15:00+05:30,791.6,794.5,790.5,792.45,3503480,59.49,Hold
2024-09-18T15:15:00+05:30,792.5,793.2,790.35,790.75,931172,55.76,Hold
2024-09-19T09:15:00+05:30,795.4,801.35,793.0,793.05,2638047,59.46,Hold
2024-09-19T10:15:00+05:30,793.25,797.65,790.3,793.15,1483164,59.62,Hold
2024-09-19T11:15:00+05:30,793.05,793.55,784.05,787.7,1554871,48.51,Hold
2024-09-19T12:15:00+05:30,787.7,791.0,784.9,787.0,1355070,47.29,Hold
2024-09-19T13:15:00+05:30,786.7,789.0,786.0,787.15,829793,47.6,Hold
2024-09-19T14:15:00+05:30,787.0,791.0,786.2,790.5,1961005,53.98,Hold
2024-09-19T15:15:00+05:30,790.55,791.95,789.85,791.5,740359,55.71,Hold
2024-09-20T09:15:00+05:30,794.0,794.25,787.3,790.3,1874165,53.12,Hold
2024-09-20T10:15:00+05:30,790.3,793.0,788.7,792.15,1948035,56.48,Hold
2024-09-20T11:15:00+05:30,792.2,792.75,788.55,790.9,1126388,53.68,Hold
2024-09-20T12:15:00+05:30,790.9,791.7,789.0,790.05,2309261,51.81,Hold
2024-09-20T13:15:00+05:30,789.8,790.35,781.0,784.2,3500365,41.14,Hold
2024-09-20T14:15:00+05:30,784.2,785.25,779.5,781.35,7046074,37.13,Hold
2024-09-20T15:15:00+05:30,781.35,784.8,781.25,784.5,3536283,43.67,Hold
2024-09-23T09:15:00+05:30,786.0,795.5,784.5,792.55,2958032,56.2,Hold
2024-09-23T10:15:00+05:30,792.8,804.0,791.2,803.0,4010301,66.59,Hold
2024-09-23T11:15:00+05:30,802.9,804.3,800.45,803.5,2533562,66.99,Hold
2024-09-23T12:15:00+05:30,803.25,805.0,801.5,804.65,1760330,67.95,Hold
2024-09-23T13:15:00+05:30,804.65,805.0,802.55,804.55,1404919,67.77,Hold
2024-09-23T14:15:00+05:30,804.55,804.75,801.4,802.15,3008733,63.33,Hold
2024-09-23T15:15:00+05:30,802.1,802.7,799.0,800.6,1547224,60.57,Hold
2024-09-24T09:15:00+05:30,799.25,803.5,796.5,801.2,2195216,61.27,Hold
2024-09-24T10:15:00+05:30,801.25,801.85,798.1,800.85,1284307,60.59,Hold
2024-09-24T11:15:00+05:30,800.85,803.1,800.2,801.95,2167505,62.02,Hold
2024-09-24T12:15:00+05:30,801.9,804.25,801.6,802.75,1511976,63.06,Hold
2024-09-24T13:15:00+05:30,802.75,804.0,802.45,803.05,1613373,63.47,Hold
2024-09-24T14:15:00+05:30,802.95,803.8,796.6,798.55,5157675,53.89,Hold
2024-09-24T15:15:00+05:30,798.7,799.7,797.45,797.9,1146176,52.66,Hold
2024-09-25T09:15:00+05:30,797.8,798.0,791.05,792.05,2537735,43.08,Hold
2024-09-25T10:15:00+05:30,792.0,794.15,790.05,792.2,1904872,43.37,Hold
2024-09-25T11:15:00+05:30,792.05,794.05,791.65,792.8,2162425,44.56,Hold
2024-09-25T12:15:00+05:30,792.9,793.4,788.7,790.6,4160695,41.14,Hold
2024-09-25T13:15:00+05:30,790.6,793.25,790.0,792.8,2495093,45.63,Hold
2024-09-25T14:15:00+05:30,793.0,793.55,790.5,793.05,3636265,46.14,Hold
2024-09-25T15:15:00+05:30,793.1,793.95,792.0,793.15,1500374,46.35,Hold
